store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link,Correct
2060548,유한회사 파인트리푸드,경기도 수원시 권선구 세류동,,,,,,,,,
2060632,헤어포유,경상남도 창원시 의창구 북면 무동리,,,,,,,,,
2061010,샐러디 중산점,경상북도 경산시 중산동,,,,,,,,,
2061310,대진환경(주),경상남도 창원시 마산회원구 회성동,,,,,,,,,
2061414,60계구미진평점,경상북도 구미시 진평동,,,,,,,,,
2061462,성진쎄니타리,경기도 화성시 팔탄면 지월리,,,,,,,,,
2061580,성문컴퍼니,광주광역시 광산구 신창동,,,,,,,,,
2061666,인플럭스,경기도 남양주시 조안면 능내리,,,,,,,,,
2061701,주현피부샵,서울특별시 성동구 하왕십리동,,,,,,,,,
2061849,사과점빵,경상북도 청송군 진보면 진안리,,,,,,,,,
2061868,쓰리몽키즈 수정점,부산광역시 동구 수정동,,,,,,,,,
2062119,유앤아이스크림 화정점,울산광역시 동구 화정동,,,,,,,,,
2062378,스테이라탄,서울특별시 마포구 대흥동,,,,,,,,,
2062443,탑시스템,전라남도 장성군 삼계면 사창리,,,,,,,,,
2062471,비에이치씨(BHC)수원신동점,경기도 수원시 영통구 신동,,,,,,,,,
2062556,(주)에스지푸드 호두붐,서울특별시 서대문구 홍제동,,,,,,,,,
2062635,철뚝집(인천점),인천광역시 남동구 구월동,,,,,,,,,
2063054,세븐일레븐 신갈스카이점,경기도 용인시 기흥구 신갈동,,,,,,,,,
2063080,노블레스 테라피,경기도 하남시 망월동,,,,,,,,,
2063305,밤실,광주광역시 북구 두암동,,,,,,,,,
2063313,룰루레몬(스타필드 하남),경기도 하남시 신장동,,,,,,,,,
2063333,장거리가든,경기도 연천군 백학면 두일리,,,,,,,,,
2063398,투원에코인테리어,서울특별시 송파구 오금동,,,,,,,,,
2063471,김명지헤어샵,광주광역시 서구 쌍촌동,,,,,,,,,
2063482,멜로우무드,서울특별시 동작구 사당동,,,,,,,,,
2063647,주엔헤어,광주광역시 북구 본촌동,,,,,,,,,
2063688,승리물산,경기도 고양시 일산동구 설문동,,,,,,,,,
2063740,씨유(CU) 도화중앙점,인천광역시 미추홀구 도화동,,,,,,,,,
2063760,태능족발,충청북도 음성군 감곡면 왕장리,,,,,,,,,
2063785,은이네분식,제주특별자치도 제주시 일도이동,,,,,,,,,
2063810,너에게취한밤,충청남도 보령시 신흑동,,,,,,,,,
2063824,코우쌍인,경기도 부천시 소사본동,,,,,,,,,
2063870,씨유(CU) 마산킹덤점,경상남도 창원시 마산합포구 교방동,,,,,,,,,
2063894,태화세무회계사무소,충청북도 음성군 맹동면 두성리,,,,,,,,,
2064096,고봉민김밥인 영도남항점,부산광역시 영도구 영선동1가,,,,,,,,,
2064384,용우동(무실동점),강원도 원주시 무실동,,,,,,,,,
2064408,누구나홀딱반한닭 춘천한숲시티점,강원도 춘천시,,,,,,,,,
2064489,송수지플라워,전라남도 무안군 삼향읍 남악리,,,,,,,,,
2064787,호계면행정복지센터,경상북도 문경시 호계면 막곡리,,,,,,,,,
2064850,다원몰,울산광역시 울주군 범서읍 천상리,,,,,,,,,
2064853,차고집 칡냉면,서울특별시 동대문구 전농동,,,,,,,,,
2064857,클래프 첨단점,광주광역시 북구 신용동,,,,,,,,,
2064982,명륜진사갈비 해남점,전라남도 해남군 문내면 동외리,,,,,,,,,
2065344,조카페(JOE CAFE),경기도 고양시 일산동구 백석동,,,,,,,,,
2065468,테라스하우스,서울특별시 마포구 서교동,,,,,,,,,
2065503,육회왕자 연어공주,서울특별시 강서구 마곡동,,,,,,,,,
2065676,영어나무에이학원,서울특별시 강남구 대치동,,,,,,,,,
2065722,까치화방 성수낙낙점,서울특별시 성동구,,,,,,,,,
2065850,솔로몬세차장,서울특별시 강서구 등촌동,,,,,,,,,
2066006,코튼프로젝트,경기도 남양주시 별내동,,,,,,,,,
2066125,삼성전자판매(주)일렉트로마트천안점,충청남도 천안시 서북구 쌍용동,,,,,,,,,
2066187,나니조아,경상남도 산청군 차황면 상중리,,,,,,,,,
2066355,다온종합공구상사,경기도 이천시 중리동,,,,,,,,,
2066378,참사랑플러스요양원,경기도 시흥시 대야동,,,,,,,,,
2066410,이마트24 제천장락행운점,충청북도 제천시 장락동,,,,,,,,,
2066568,고고주유소,경기도 포천시 신북면 심곡리,,,,,,,,,
2066582,아가다헬스,경기도 하남시 풍산동,,,,,,,,,
2066599,교촌치킨 평창점,서울특별시 종로구 평창동,,,,,,,,,
2066634,주식회사 휴앤바이옴,서울특별시 금천구 가산동,,,,,,,,,
2066695,한농,부산광역시 사상구 엄궁동,,,,,,,,,
2066858,베어뮤직실용음악학원,경상남도 진주시 칠암동,,,,,,,,,
2066946,웨이디커피(WAYD COFFEE),경기도 수원시 팔달구 북수동,,,,,,,,,
2066966,아트도배장식,충청남도 아산시 배방읍 북수리,,,,,,,,,
2067053,위례심축산,경기도 성남시 수정구 창곡동,,,,,,,,,
2067118,한금수산,경상남도 거제시 사등면 덕호리,,,,,,,,,
2067143,꾸버쓰,서울특별시 구로구 구로동,,,,,,,,,
2067149,만땅떡볶이,서울특별시 중랑구 망우동,,,,,,,,,
2067192,엄마칼국수,부산광역시 기장군 정관읍 모전리,,,,,,,,,
2067227,홍제 으뜸 안경 콘택트,서울특별시 서대문구 홍제동,,,,,,,,,
2067330,홍대헤어,경상남도 거제시 능포동,,,,,,,,,
2067333,브이아이피(VIP)노래광장,경기도 안산시 단원구 고잔동,,,,,,,,,
2067621,주식회사 효승에이치아이,서울특별시 금천구 시흥동,,,,,,,,,
2067720,머쉬룸레코딩,서울특별시 구로구 구로동,,,,,,,,,
2067803,신데렐라세탁배곧점,경기도 시흥시 정왕동,,,,,,,,,
2068025,공조연구소,경기도 수원시 영통구 이의동,,,,,,,,,
2068158,하루초밥,충청남도 당진시 읍내동,,,,,,,,,
2068169,성우콜벤서비스,서울특별시 송파구 문정동,,,,,,,,,
2068219,제이에이치팩토리,경기도 파주시 상지석동,,,,,,,,,
2068225,에스와이유통,경기도 성남시 분당구 금곡동,,,,,,,,,
2068334,59본가(풍동식사점),경기도 고양시 일산동구 풍동,,,,,,,,,
2068404,이가네맛,경상남도 창원시 마산합포구 남성동,,,,,,,,,
2068409,소보롱 강저점,충청북도 제천시 강제동,,,,,,,,,
2068434,서오릉피자구월점,인천광역시 남동구 구월동,,,,,,,,,
2068437,청춘돈까스 한강신도시점,경기도 김포시 장기동,,,,,,,,,
2068531,신비미술학원,서울특별시 강남구 청담동,,,,,,,,,
2068671,어 리틀 코티지(a little cottage),전라남도 여수시 돌산읍,,,,,,,,,
2068692,미니스톱 매탄한샘점,경기도 수원시 영통구 매탄동,,,,,,,,,
2068933,범주주단,부산광역시 동구 범일동,,,,,,,,,
2069223,동네파파미트,인천광역시 서구 오류동,,,,,,,,,
2069411,더블디D보드게임카페,경기도 화성시 새솔동,,,,,,,,,
2069692,멋쟁이토마트,부산광역시 사상구 감전동,,,,,,,,,
2069703,권프로장작나무식당,경상북도 청도군 청도읍 원정리,,,,,,,,,
2069791,더엔느헤어,서울특별시 영등포구,,,,,,,,,
2069829,한성자동차용품판매점,경기도 시흥시 대야동,,,,,,,,,
2069854,우니크,서울특별시 강서구 마곡동,,,,,,,,,
2070160,광명소하에듀플렉스 심리상담연구소,경기도 광명시 소하동,,,,,,,,,
2070285,지에스25 과림행복점(상품권),경기도 시흥시 과림동,,,,,,,,,
2070304,아모래미용실,경상남도 창원시 마산합포구 중앙동1가,,,,,,,,,
2070351,씨유(CU) 별내식송로점,경기도 남양주시 별내동,,,,,,,,,
2070402,도곡삼성정신건강의학과의원,서울특별시 강남구 도곡동,,,,,,,,,
2070415,제제브런치,충청북도 청주시 서원구 사창동,,,,,,,,,
2070483,경주집한우,경상북도 경주시 성건동,,,,,,,,,
2070554,뷰티플라이프티케이,경기도 성남시 수정구 태평동,,,,,,,,,
2070683,주식회사 인피크래프트,경기도 안양시 동안구 관양동,,,,,,,,,
2070738,이야호우 북스,경기도 고양시 일산서구 덕이동,,,,,,,,,
2070745,오늘도 쿠키해,인천광역시 연수구 연수동,,,,,,,,,
2070766,(주)이마트에브리데이 고양삼송2점(상품권),경기도 고양시 덕양구 삼송동,,,,,,,,,
2070803,팔공하우징,경상북도 경산시 백천동,,,,,,,,,
2070960,(주)이마트에브리데이 마곡점(상품권),서울특별시 강서구 마곡동,,,,,,,,,
2070992,글라스월드안경 삼천포점,경상남도 사천시 벌리동,,,,,,,,,
2071176,요조라 키친,경기도 의정부시 민락동,,,,,,,,,
2071177,주식회사 오스틴스토리,경기도 용인시 처인구 포곡읍 전대리,,,,,,,,,
2071234,오드과자점,서울특별시 노원구 상계동,,,,,,,,,
2071309,베롱코리아,부산광역시 사상구 삼락동,,,,,,,,,
2071314,국가대패속초점,강원도 속초시 조양동,,,,,,,,,
2071326,주식회사강동에너지,대전광역시 중구 선화동,,,,,,,,,
2071357,SK telecom 남포직영shop 다대점,부산광역시 사하구 다대동,,,,,,,,,
2071386,농업회사법인 주식회사 봉린가,경상북도 영주시 휴천동,,,,,,,,,
2071455,빅스타피자 대전한남대점,대전광역시 동구 홍도동,,,,,,,,,
2071486,달리는커피천안불당점,충청남도 천안시 서북구 불당동,,,,,,,,,
2071582,김천신도사무기,경상북도 김천시 성내동,,,,,,,,,
2071591,티켓투방콕,서울특별시 용산구 원효로1가,,,,,,,,,
2071622,에그홀릭 세종시청점,세종특별자치시 보람동,,,,,,,,,
2071785,루미트리원스튜디오,대구광역시 남구 대명동,,,,,,,,,
2071792,쿠키. 오로지 (KOOKIEOLOGY.COM),경기도 용인시 수지구 동천동,,,,,,,,,
2071995,주식회사 제이더블유씨,경상남도 창원시 진해구 태백동,,,,,,,,,
2072021,주식회사 제이와이오션,경기도 부천시 중동,,,,,,,,,
2072103,임부장 주식회사,경기도 수원시 팔달구 인계동,,,,,,,,,
2072106,백마크리닝R,세종특별자치시 종촌동,,,,,,,,,
2072142,주식회사 프레쉬마트 시빌점,경기도 양주시 옥정동,,,,,,,,,
2072578,연예인가발,제주특별자치도 제주시 노형동,,,,,,,,,
2072603,해양종합건어물,경상북도 포항시 북구 죽도동,,,,,,,,,
2072611,베라카,제주특별자치도 제주시 연동,,,,,,,,,
2072688,워시큐 여수지사,전라남도 여수시 소호동,,,,,,,,,
2072814,하나병원 구내매점,충청북도 청주시 흥덕구 가경동,,,,,,,,,
2072849,옐네일,경기도 안산시 단원구 고잔동,,,,,,,,,
2072873,인생닭강정 녹번역점,서울특별시 은평구,,,,,,,,,
2072967,우리중고차,충청남도 천안시 동남구 구성동,,,,,,,,,
2072984,나봄컴퍼니,부산광역시 금정구 구서동,,,,,,,,,
2072985,블랙 보드카페,서울특별시 금천구 시흥동,,,,,,,,,
2073033,코코리퍼브(상도),서울특별시 동작구 상도동,,,,,,,,,
2073048,Tstation 율량점,충청북도 청주시 청원구 율량동,,,,,,,,,
2073098,빨간어묵집,강원도 홍천군 홍천읍 신장대리,,,,,,,,,
2073252,지니,경상남도 김해시 삼문동,,,,,,,,,
2073289,칸20,경기도 고양시 일산동구 마두동,,,,,,,,,
2073299,뉴오리진 동탄점,경기도 화성시 반송동,,,,,,,,,
2073334,바른생활 고양이,대구광역시 수성구 매호동,,,,,,,,,
2073374,롯데잇츠_KKD_3,서울특별시 중구 남대문로4가,,,,,,,,,
2073454,디저트(DESSERT)39 불광점,서울특별시 은평구 불광동,,,,,,,,,
2073755,로맨틱웨이브(Romantic wave),서울특별시 종로구 종로1가,,,,,,,,,
2073867,초원헤어방,충청남도 예산군 고덕면 대천리,,,,,,,,,
2073880,삼보 판매장,강원도 강릉시 홍제동,,,,,,,,,
2073897,수원축산농협 한우프라자,경기도 수원시 권선구 곡반정동,,,,,,,,,
2074072,크린업24 당하점,인천광역시 서구 당하동,,,,,,,,,
2074163,더브릿지 스터디카페,울산광역시 동구,,,,,,,,,
2074165,주식회사 디와이에이치,서울특별시 종로구 평동,,,,,,,,,
2074173,더 힐링숲,인천광역시 연수구 연수동,,,,,,,,,
2074247,평택타이어컴퍼니,경기도 평택시 세교동,,,,,,,,,
2074270,오리궁뎅이 (문흥점),광주광역시 북구 문흥동,,,,,,,,,
2074285,응급실국물떡볶이 인천송도국제업무지구역점,인천광역시 연수구 송도동,,,,,,,,,
2074478,(사)목포스포츠클럽,전라남도 목포시 상동,,,,,,,,,
2074657,주식회사 TS트릴리온,서울특별시 영등포구 양평동4가,,,,,,,,,
2074700,금호상사,경상북도 경산시 와촌면 계당리,,,,,,,,,
2074722,컴포즈커피(포천송우리점),경기도 포천시 소흘읍,,,,,,,,,
2074957,셰플리 송파키친,서울특별시 송파구 석촌동,,,,,,,,,
2074965,태성골뱅이and곱선생,서울특별시 중구 다동,,,,,,,,,
2075012,팀오토라인(Team AutoLine),경상북도 경산시 중방동,,,,,,,,,
2075168,용인항외과의원,경기도 용인시 기흥구 보정동,,,,,,,,,
2075257,승리5호,전라남도 여수시 경호동,,,,,,,,,
2075258,건녹이엔지,경기도 고양시 일산서구 법곳동,,,,,,,,,
2075304,밥보다맛있는떡볶이,강원도 속초시 교동,,,,,,,,,
2075356,포레스트타이,경기도 안산시 단원구 고잔동,,,,,,,,,
2075364,별난산오징어,경상북도 영천시 문외동,,,,,,,,,
2075377,한촌설렁탕 노형점,제주특별자치도 제주시,,,,,,,,,
2075604,진 멀티,경기도 안산시 상록구 월피동,,,,,,,,,
2075613,롯데캐슬스타어린이집,부산광역시 해운대구,,,,,,,,,
2075854,바우어 플랜트,울산광역시 남구 신정동,,,,,,,,,
2075943,더(THE) 까리스헤어,부산광역시 남구 우암동,,,,,,,,,
2076061,박동욱 개인과외교습,서울특별시 성북구 정릉동,,,,,,,,,
2076125,리게인 스터디카페(칠곡점),경상북도 칠곡군 북삼읍 인평리,,,,,,,,,
2076159,강정구의피자생각and홍그리떡볶이 거제고현점,경상남도 거제시 고현동,,,,,,,,,
2076375,(주)에코몬,경기도 안양시 동안구 관양동,,,,,,,,,
2076537,라이크잇딜리버리중동점,경기도 부천시 상동,,,,,,,,,
2076606,용인대 타이곤 태권도장,서울특별시 양천구 신정동,,,,,,,,,
2076635,금성 건축 건설,전라남도 함평군 월야면 월야리,,,,,,,,,
2076705,안도르 인(INN),대전광역시 동구 정동,,,,,,,,,
2076730,이삼장어,경상북도 포항시 북구 장성동,,,,,,,,,
2076761,지에스(GS)25 한밭대덕명점(상품권),대전광역시 유성구 덕명동,,,,,,,,,
2076971,백정이꺽정이네,경기도 하남시 망월동,,,,,,,,,
2077026,101농수산물,대전광역시 유성구 전민동,,,,,,,,,
2077636,수임공방,경상북도 안동시 태화동,,,,,,,,,
2077700,앙설케이크,경기도 고양시 덕양구 행신동,,,,,,,,,
2077764,슈가파인,서울특별시 구로구 구로동,,,,,,,,,
2077947,인앤인연구소 협동조합,세종특별자치시 연동면 응암리,,,,,,,,,
2078150,대장뒷고기,부산광역시 영도구,,,,,,,,,
2078301,명경,서울특별시 종로구 원남동,,,,,,,,,
2078355,소마 드로잉카페 홍대점,서울특별시 마포구 서교동,,,,,,,,,
2078396,킬로치킨,서울특별시 강남구 역삼동,,,,,,,,,
2078496,탐나종합어시장모래내시장점,인천광역시 남동구 만수동,,,,,,,,,
2078608,수녹국수,대구광역시 북구 산격동,,,,,,,,,
2078666,사미커피(SAMI COFFEE),서울특별시 동대문구 장안동,,,,,,,,,
2078945,(주)만나플래닛_2,서울특별시 중구 순화동,,,,,,,,,
2079119,값찜맛,대구광역시 달서구 상인동,,,,,,,,,
2079173,배떡 하남미사점,경기도 하남시 망월동,,,,,,,,,
2079292,홍대빽바지,서울특별시 마포구 서교동,,,,,,,,,
2079354,(주)씨홀스하우스,경기도 고양시 일산서구 대화동,,,,,,,,,
2079383,백반포차,경기도 부천시 송내동,,,,,,,,,
2079561,명품의전,경상북도 안동시 용상동,,,,,,,,,
2079657,으뜸+안경,전라남도 순천시 연향동,,,,,,,,,
2079720,미랜샵,대전광역시 유성구 원신흥동,,,,,,,,,
2079761,개인택시37바8428,부산광역시 동래구 사직동,,,,,,,,,
2079832,마라루봉무점,대구광역시 동구 봉무동,,,,,,,,,
2079866,참치팜,인천광역시 남동구 구월동,,,,,,,,,
2079927,지에스(GS)25 서둔햇살점,경기도 수원시 권선구 서둔동,,,,,,,,,
2080320,마이타이(풍암점),광주광역시 서구 풍암동,,,,,,,,,
2080487,카프리즘 CARPRISM,경기도 화성시 향남읍 상신리,,,,,,,,,
2080593,띵하오마라탕,경기도 성남시 수정구 신흥동,,,,,,,,,
2080616,호야내가전가구할인매장,경상남도 김해시 내동,,,,,,,,,
2080632,궁 잔기지떡 용인처인점,경기도 용인시 처인구 마평동,,,,,,,,,
2080646,피아노리브레사당센터,서울특별시 관악구 남현동,,,,,,,,,
2080740,엽기떡볶이 인천강화점,인천광역시 강화군 강화읍 신문리,,,,,,,,,
2080859,또와오뎅,경기도 용인시 처인구 백암면 백암리,,,,,,,,,
2081007,쿠카쿠 커피 강변뷰점,서울특별시 광진구 구의동,,,,,,,,,
2081048,프레쉬(Fresh) 과일 and 딜리버리,대구광역시 북구 침산동,,,,,,,,,
2081110,아 대한민국 돼지국밥,부산광역시 부산진구 양정동,,,,,,,,,
2081126,대연동신주차장,부산광역시 남구 대연동,,,,,,,,,
2081306,운철과일,부산광역시 금정구 부곡동,,,,,,,,,
2081483,글라스월드 역곡점,경기도 부천시 역곡동,,,,,,,,,
2081582,하얀집진곰탕,경기도 안산시 단원구 대부북동,,,,,,,,,
2081869,옴니스커피 로스팅컴퍼니,경기도 하남시 풍산동,,,,,,,,,
2081970,달동점 기아오토큐,울산광역시 남구 달동,,,,,,,,,
2082005,지오디자인POOL,울산광역시 울주군 범서읍 굴화리,,,,,,,,,
2082306,제이블리( JBLY),서울특별시 송파구 잠실동,,,,,,,,,
2082519,샵헤어문,경상남도 창원시 진해구 석동,,,,,,,,,
2082557,시저스문(scissors.moon),부산광역시 북구 구포동,,,,,,,,,
2082605,아구아구찜앤탕,경기도 구리시 인창동,,,,,,,,,
2082691,최선생,충청남도 천안시 서북구 성성동,,,,,,,,,
2082779,디와이(DY)수학교실,세종특별자치시 다정동,,,,,,,,,
2083328,민샵(Min#),경상북도 경주시 황성동,,,,,,,,,
2083567,화곡어시장,서울특별시 강서구 화곡동,,,,,,,,,
2083619,오가는정과,강원도 춘천시 죽림동,,,,,,,,,
2083726,중경별곡 판교역점,경기도 성남시 분당구 삼평동,,,,,,,,,
2083906,상승코리아,대구광역시 북구 검단동,,,,,,,,,
2084031,뉴피에르,서울특별시 중구 남창동,,,,,,,,,
2084094,한우리성복독서논술교실,경기도 용인시 수지구 성복동,,,,,,,,,
2084109,착한아이반찬,인천광역시 연수구 송도동,,,,,,,,,
2084235,제주한상 낙지쭈꾸미,경기도 남양주시 화도읍 마석우리,,,,,,,,,
2084256,새롬 미용실,경기도 시흥시 장현동,,,,,,,,,
2084479,배달은 건어물 맥주,충청북도 청주시 흥덕구 강서동,,,,,,,,,
2084584,효자손안마원,대구광역시 북구 노원동3가,,,,,,,,,
2084709,정은영아트오브멘토링,경기도 안산시 상록구 본오동,,,,,,,,,
2084795,엠바이오테크,제주특별자치도 제주시 이호이동,,,,,,,,,
2084837,서리,경기도 광주시 초월읍 무갑리,,,,,,,,,
2084907,구수하당,서울특별시 성동구 성수동2가,,,,,,,,,
2084994,참사리청과,경기도 용인시 처인구 김량장동,,,,,,,,,
2085016,광나루과일맛집,서울특별시 광진구 광장동,,,,,,,,,
2085017,명랑,경기도 의정부시 의정부동,,,,,,,,,
2085032,목동1등급학원,경기도 평택시 안중읍 현화리,,,,,,,,,
2085059,칠복닭강정,부산광역시 연제구 연산동,,,,,,,,,
2085118,J.C갤러리,서울특별시 은평구 역촌동,,,,,,,,,
2085171,수예랑,경상남도 김해시 진영읍 진영리,,,,,,,,,
2085183,카페비비드,서울특별시 마포구 서교동,,,,,,,,,
2085366,대화물류,광주광역시 북구 각화동,,,,,,,,,
2085403,황금족발,서울특별시 양천구 신정동,,,,,,,,,
2085485,동남정밀공업사,부산광역시 사상구 괘법동,,,,,,,,,
2085542,오카내짜,세종특별자치시 보람동,,,,,,,,,
2085550,문까페(moon cafe),서울특별시 송파구 마천동,,,,,,,,,
2085601,카페 8 to 9,서울특별시 구로구 고척동,,,,,,,,,
2085606,블링사라,전라북도 전주시 완산구 서신동,,,,,,,,,
2085818,프루프루(FRUFRU)초지점,경기도 안산시 단원구 원곡동,,,,,,,,,
2085865,박사단팥빵 제빵소,경상남도 창원시 진해구 석동,,,,,,,,,
2086084,보령다비축산,충청남도 보령시 대천동,,,,,,,,,
2086108,은월디자인,울산광역시 남구 야음동,,,,,,,,,
2086172,깡돼지 앞산점,대구광역시 남구 대명동,,,,,,,,,
2086219,조아상회,경기도 김포시 장기동,,,,,,,,,
2086321,워시피플 셀프빨래방 성북구 장위월곡점,서울특별시 성북구 장위동,,,,,,,,,
2086338,닭발의품격,경기도 남양주시 평내동,,,,,,,,,
2086589,메가엠지씨커피 산곡고점,인천광역시 부평구 산곡동,,,,,,,,,
2086625,(주)올클래드,부산광역시 해운대구 중동,,,,,,,,,
2086780,다솜다솜어린이집,경기도 시흥시 조남동,,,,,,,,,
2087113,페이,전라남도 무안군 삼향읍 남악리,,,,,,,,,
2087318,(주)에이치지티호텔운용(그랜드팰리스호텔),인천광역시 남동구 논현동,,,,,,,,,
2087378,핏어팻(PIT-A-PAT),경기도 남양주시 다산동,,,,,,,,,
2087774,스탈릿스튜디오(STARLIT STUDIO),경기도 화성시 새솔동,,,,,,,,,
2087982,땅콩,경기도 안양시 만안구 석수동,,,,,,,,,
2088182,하이노래방,서울특별시 중랑구 망우동,,,,,,,,,
2088512,(주)굿프렌드 임학점,인천광역시 계양구 임학동,,,,,,,,,
2088527,거산창호시스템,경기도 용인시 처인구 남사면 통삼리,,,,,,,,,
2088617,비타민금구의원,전라북도 김제시 금구면 금구리,,,,,,,,,
2088884,부산문구,부산광역시 수영구 망미동,,,,,,,,,
2089057,하루밥상 부평점,인천광역시 부평구 부평동,,,,,,,,,
2089142,인생술집유에스에이음악창고,대전광역시 중구 대흥동,,,,,,,,,
2089290,김안숙,경기도 의정부시 녹양동,,,,,,,,,
2089338,롤컨테이너,서울특별시 용산구,,,,,,,,,
2089414,신해포차,경기도 용인시 처인구 포곡읍 둔전리,,,,,,,,,
2089752,순수담다,전라북도 전주시 완산구 중앙동2가,,,,,,,,,
2089800,맥가이버,대전광역시 유성구 지족동,,,,,,,,,
2089862,와플칸 중마동점,전라남도 광양시 중동,,,,,,,,,
2089957,이영경,부산광역시 동래구 수안동,,,,,,,,,
2089970,해맑은 감성교육,경기도 고양시 덕양구 토당동,,,,,,,,,
2090045,박가네 부엌,인천광역시 연수구 송도동,,,,,,,,,
2090345,화미짬뽕,강원도 강릉시 지변동,,,,,,,,,
2090367,풍동 풍천민물장어,경기도 고양시 일산동구 풍동,,,,,,,,,
2090465,하우스 디자인,경상북도 경주시 성동동,,,,,,,,,
2090502,화이트코스팜(주),충청남도 천안시 서북구 성거읍 천흥리,,,,,,,,,
2090529,헤어바이 김하늘,서울특별시 은평구 역촌동,,,,,,,,,
2090600,네네치킨봉구스밥버거초전점,경상남도 진주시 초전동,,,,,,,,,
2090700,네일준,전라남도 무안군 삼향읍 남악리,,,,,,,,,
2090770,고고데코,경기도 안산시 상록구 장하동,,,,,,,,,
2090778,청담동마녀김밥 서울대입구역점,서울특별시 관악구 봉천동,,,,,,,,,
2090918,엘르멤므,광주광역시 남구 행암동,,,,,,,,,
2090940,영아로마,부산광역시 중구 부평동2가,,,,,,,,,
2091036,이마트24 오산골드스페이스점,경기도 오산시 원동,,,,,,,,,
2091111,오늘.달콤(오늘.요거),서울특별시 마포구 망원동,,,,,,,,,
2091160,휘연,충청남도 공주시 반포면 온천리,,,,,,,,,
2091176,엔엔아츠,서울특별시 서초구 서초동,,,,,,,,,
2091283,본주오삼불고기,충청북도 충주시 금릉동,,,,,,,,,
2091374,자연이 스민 플라워 공방,광주광역시 북구 오치동,,,,,,,,,
2091378,크린토피아 당진석문하나로마트점,충청남도 당진시 석문면 통정리,,,,,,,,,
2091452,린커피앤와플,서울특별시 종로구 세종로,,,,,,,,,
2091492,서산해신낙지,충청남도 서산시 대산읍 대산리,,,,,,,,,
2091499,(주)한국일오삼산업사,대전광역시 대덕구 오정동,,,,,,,,,
2091512,사라랑쥬피터랑,경기도 광주시 퇴촌면 영동리,,,,,,,,,
2091848,리바트 양산점,경상남도 양산시 명동,,,,,,,,,
2092072,카페BE,광주광역시 남구,,,,,,,,,
2092311,차이나족,서울특별시 강남구 논현동,,,,,,,,,
2092395,(Cloud) 클라우드,충청북도 청주시 청원구 율량동,,,,,,,,,
2092642,저스트텐동 평택비전점,경기도 평택시 비전동,,,,,,,,,
2092761,구미호 노래타운,충청북도 청주시 청원구 오창읍 양청리,,,,,,,,,
2092931,중화가정 서울고속터미널점,서울특별시 서초구 반포동,,,,,,,,,
2092961,봉황대코너주점,경상남도 김해시 부원동,,,,,,,,,
2092999,주식회사 미래에너지원,전라북도 군산시 개사동,,,,,,,,,
2093010,주식회사엔에프씨(NFC) 불막열삼 용강점,전라남도 광양시 광양읍 용강리,,,,,,,,,
2093030,빈야드10,경상북도 포항시 남구 이동,,,,,,,,,
2093180,주식회사 포유,인천광역시 미추홀구 도화동,,,,,,,,,
2093286,한국에너지플렛폼,전라북도 남원시 어현동,,,,,,,,,
2093326,관촌떡방앗간,전라북도 임실군 관촌면 관촌리,,,,,,,,,
2093336,스튜디오831,충청북도 충주시 용산동,,,,,,,,,
2093367,르블랑 시청점,제주특별자치도 제주시 이도이동,,,,,,,,,
2093403,기프트펫 위례점,서울특별시 송파구 장지동,,,,,,,,,
2093591,신주쿠헤어붙임머리,경기도 성남시 중원구 중앙동,,,,,,,,,
2093848,헬로 포멜로,서울특별시 영등포구 당산동1가,,,,,,,,,
2094000,타르트팜카페광교점,경기도 용인시 수지구 상현동,,,,,,,,,
2094148,카페봄별,충청남도 천안시 동남구 신부동,,,,,,,,,
2094283,해피치즈스마일 청주점,충청북도 청주시 상당구 영동,,,,,,,,,
2094411,망원동티라미수 평택소사벌점,경기도 평택시 비전동,,,,,,,,,
2094521,비비큐송현점,대구광역시 달서구 송현동,,,,,,,,,
2094695,당산친친,서울특별시 영등포구 양평동4가,,,,,,,,,
2094720,지지(GG)사우나,경기도 광주시 곤지암읍 곤지암리,,,,,,,,,
2094775,(주)영일하우징,서울특별시 강동구 명일동,,,,,,,,,
2094869,네비AS센터,인천광역시 서구 공촌동,,,,,,,,,
2094970,내고향쌀집,경상남도 창원시 성산구 남양동,,,,,,,,,
2095019,유러브,광주광역시 서구 치평동,,,,,,,,,
2095021,에덴찻집,광주광역시 동구 대인동,,,,,,,,,
2095168,고반식당 마곡점,서울특별시 강서구 마곡동,,,,,,,,,
2095253,넥타르 주식회사,서울특별시 강남구 역삼동,,,,,,,,,
2095319,(GRIMMARTSTUDIO)그림아트스튜디오 미술교습소,경기도 부천시 중동,,,,,,,,,
2095810,쿵더쿵참기름,광주광역시 남구 백운동,,,,,,,,,
2096230,아빠수제만두,대구광역시 달서구 유천동,,,,,,,,,
2096323,주식회사 나우메디피아,서울특별시 도봉구 창동,,,,,,,,,
2096388,정성물산(의류),대전광역시 대덕구 석봉동,,,,,,,,,
2096639,부산민수렉카,부산광역시 금정구 부곡동,,,,,,,,,
2096722,글로벌GGF,경상남도 창원시 의창구 명서동,,,,,,,,,
2096842,삼촌푸드,경상북도 영천시 완산동,,,,,,,,,
2096922,김제중앙유치원,전라북도 김제시 요촌동,,,,,,,,,
2096925,카페농 CAPHE Nong,광주광역시 광산구 월곡동,,,,,,,,,
